rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
m/preachers_wife,The Preacher's Wife,"A cleric begins to doubt himself and is visited by an angel. The heavenly emissary is supposed to help the good reverend over his midlife crisis, but he is distracted by the cleric's lovely young wife. A remake with gospel music of the ""The Bishop's Wife"".",Solid performances and a steady directorial hand help The Preacher's Wife offer some reliably heartwarming - albeit fairly predictable - holiday cheer.,PG,"Drama, Science Fiction & Fantasy, Romance",Penny Marshall,"Nat Mauldin, Allan Scott, Leonardo Bercovici","Denzel Washington, Whitney Houston, Courtney B. Vance, Gregory Hines, Justin Pierre Edmund, Jenifer Lewis, Loretta Devine, Lionel Richie, Paul Bates, Darvel Davis Jr., William James Stiggers Jr., Jernard Burks, Lex Monson, Marcella Lowery, Cissy Houston, Aaron A. McConnaughey, Shyheim Franklin, Taral Hicks, Kennan Scott, Jernard B. Burks, Michael Alexander Jackson, Jaime Tirelli, Shari Headley, Lizan Mitchell, Robert Colston, Victor Williams, Juliehera DeStefano, Charlotte D'Amboise, Delores Mitchell, David Langston Smyrl, Harsh Nayyar, Mervyn Warren, Roy Haynes, George Coleman, Ted Dunbar, Jamil Nasser, Helmar Augustus Cooper, Mary Bond Davis, Toukie Smith, Mozelle Hawkins Allen, Eloise Beasley, Yolanda Beasley-Prime, Cassondra M. Breedlove, Dirk Chaney, Brenda J. Childs, Anthony Dean Copeland, Hayward Cromartie, Betty Cromartie Davis, Valerie Inez Edwards, Kimberley M. Garrett, Rutha Harris, Carolyn Henry, Gary Nuckles-Holt, Teretha G. Houston, Angela L. Jones, Morris Vernon Jones, Rose Merry Jordan, Jacqueline Martin, Betty Matthews, Naguanda Miller, Sharon A. Mitchell, Corey McGee, Beverly S. Nixon, Krishna Presha, Jacqulyn V. Saunders, Constance Small, Troy L. Sneed Sr., Rev. Lawrence K. Thomas, Ulisa A. Thomas, V. Ranaldo Welcome, Berta J. Williams, Kimberly L. Wright, Steven Brown, Rick Carter, Sterling Holloman II, Kenneth Paden, Dwain L. White, Jordan Aaron Carroll, Yakin Manassah Jordan, Joshua Jordan, Tiffany Joseph, Jessica Malloy, Amia Hart, Brittany Anderson, Christopher Malloy, Andal Fequiere, Mark Gilbert, Michael Marshall, Shaun Purefoy, Tiffiny Money Graham, Khalia Hamilton-Montoute, Marquis Bowen-Wallace, Lakeya Enos, Christine Lameisha Koon, Anthony Biggham, Taleah Enos, Soul Tempo, Jerry Brunsin, Anthony Burnett, Kevin Mitchell, Phillip Mitchell",12/13/1996,12/21/2016,124,Disney,Fresh,60,45,Spilled,52,29409,11,27,18
m/prince_of_persia_sands_of_time,Prince of Persia: The Sands of Time,"In the holy city of Alamut resides the Sands of Time, which gives mortals the power to turn back time. After leading an attack on the city, Dastan (Jake Gyllenhaal), the adopted son of Persia's king, acquires a dagger that gives the one who holds it access to the Sands. Dastan goes on the run with an Alamut princess named Tamina (Gemma Arterton) after being accused of killing his father. The pair must protect the ancient treasure from dark forces and unmask the king's assassin.","It doesn't offer much in the way of substance, but Prince of Persia is a suitably entertaining swashbuckler -- and a substantial improvement over most video game adaptations.",PG-13,"Action & Adventure, Science Fiction & Fantasy, Romance",Mike Newell,"Carlo Bernard, Mike Newell, Boaz Yakin, Doug Miro","Jake Gyllenhaal, Gemma Arterton, Ben Kingsley, Alfred Molina, Steve Toussaint, Toby Kebbell, Richard Coyle, Ronald Pickup, Reece Ritchie, Gísli Örn Garðarsson, Claudio Pacifico, Thomas DuPont, David Pope, Domonkos Pardanyi, Massimilano Ubaldi, Vladimir Furdik, Christopher Greet, William Foster Jr., Eilliot James Neale, Selva Rasalingham, Daud Shah, Daisy Doidge-Hill, Charlie Banks, Jesse Mathews, Rohan Siva, Dimitri Andreas, Stephen Pope, Trampas Thompson, Joseph Beddelem, Rachid Abbad, Farzana Dua Elahe, Aziz El Kibachi, Simon De Selva, Felix Augusto Quadros",5/28/2010,11/23/2015,116,Walt Disney Pictures,Rotten,37,227,Spilled,58,436863,43,84,143
m/princess_diaries,The Princess Diaries,"Shy San Francisco teenager Mia Thermopolis (Anne Hathaway) is thrown for a loop when, from out of the blue, she learns the astonishing news that she's a real-life princess! As the heir apparent to the crown of the small European principality of Genovia, Mia begins a comical journey toward the throne when her strict and formidable grandmother, Queen Clarisse Renaldi (Julie Andrews), shows up to give her ""princess lessons.""","A charming, if familiar, makeover movie for young teenage girls.",G,"Comedy, Drama, Kids & Family",Garry Marshall,Gina Wendkos,"Julie Andrews, Anne Hathaway, Hector Elizondo, Caroline Goodall, Robert Schwartzman, Heather Matarazzo, Eric Von Detten, Patrick Flueger, Sean O'Bryan, Sandra Oh, Kathleen Marshall, Mindy Burbano, Kim Leigh, Beth Anne Garrison, Erik von Detten, Kimleigh Smith, Bianca Lopez, Tamara Levinson, Lenore Thomas, Erik T. Bragg, Erik Bragg, Abigail Green-Dove, Meredith Shevory, Anita Marie Curran, Korry Cannon, Cassie Rowell, Chrissy Gilman, Todd Lowe, Joe Unitas, Reggie Stanton, Joel McCrary, Clare Sera, Juliet Elizondo, Greg Lewis, Bonnie Aarons, Darwood Chung, Julie Paris, Jeff Michalski, Erin O'Reilly, Steve Restivo, Brigitta Lauren, Jane Morris, Gary Combs, Adam Williams, Marvin Braverman, Marvin Braveman, Alan Kent, Robert Glaudini, Bill Ferrell, Joe Ross, Steve Totland, Charles Guardino, Larry Miller, Sparrow Heatley, Gwenda Perez, Dale Hikawa, Barbara Marshall, Sam Denoff, Tracy Reiner, Daru Kawalkowski, Diane Frazen, Stanley Frazen, Barbara Nabozny, Berbara J. Nabozny, Hope Alexander-Willis, Ira Glick, Sol Rosenthal, Joe Allen Price, Willie L Brown Jr., Patrick Richwood, John McGivern, Willie Brown, Terry Brown, James Brown Orleans, Rob Zylowski, Kathy Garver, Jason Ashland, Mary Knoll, Erika Young, Ethan Sandler, Bill Fricker, Shan Elliot, Harold Carter, Bud Markowitz, Karl Makinen, Shannon Elliot, Sunny Hawks, Michelle Yerger, Wendy Hallin, Brian W. Phelps, Lily Marshall-Fricker, Brian Phelps, Charlotte Marshall-Fricker, Sandra Taylor, Tom Hines, Nicholle Tom, Patrick Noonan, Ali Gage, John Moran, Tanya Difrancesco, Shannon Wilcox, Johnny Moran, Niloufar Safie, Tonje Larsgard, Niloufar Safaie, Flora Chong, Rueben Grundy, Gwen Holloway, Lori Sigrist, Reuben Grundy, Fat Louie, Terri Sigrist",7/29/2001,5/27/2016,115,Walt Disney Pictures,Rotten,48,115,Upright,68,757887,31,55,60
m/princess_diaries_2_royal_engagement,The Princess Diaries 2 - Royal Engagement,"Mia (Anne Hathaway), still coming to terms with her life as a princess, graduates from Princeton. She returns to Genovia, and her best friend, Lilly (Heather Matarazzo), goes with her. When they arrive, Mia's grandmother (Julie Andrews) informs her that Mia cannot become queen unless she is married within 30 days. Nicholas Devereaux (Chris Pine) is one of her top suitors, though he is more interested in the crown than Mia. But when Nicholas realizes he loves Mia, he decides not to pursue her.","Anne Hathaway and Julie Andrews bring charm and elegance to the movie, but there's not enough material for them to work with in this sequel.",G,"Comedy, Kids & Family",Garry Marshall,Shonda Rhimes,"Anne Hathaway, Julie Andrews, Hector Elizondo, John Rhys-Davies, Heather Matarazzo, Chris Pine, Callum Blue, Kathleen Marshall, Tom Poston, Joel McCrary, Caroline Goodall, Shea Curry, Anna White, Kim Thomson, Raven-Symoné, Larry Miller, Sean O'Bryan, Matthew Walker, Larry Robbins, Beth Anne Garrison, Lauren Davidson, Spencer Breslin, Tom Hines, Allan Kent, Wesley Horton, Clare Sera, Elinor Donahue, Barbara Marshall, Sam Denoff, Amy Edwards, Daru Kawalkowski, Steve Restivo, Hope Alexander, Susan Elizabeth Jackson, Madison Dunaway, Kazumi Nakamura, Daston Kalili",8/11/2004,1/6/2016,113,Walt Disney Pictures [us],Rotten,26,120,Spilled,59,479014,29,31,89
m/princess_protection_program,Princess Protection Program,"After a military takeover, a princess (Demi Lovato) assumes a new identity and stays with a covert agent and his daughter (Selena Gomez).",,G,"Comedy, Drama, Kids & Family, Television",Allison Liddi,Annie deYoung,"Demi Lovato, Selena Gomez, Tom Verica, Molly Hagan, Jamie Chung, Nicholas Braun, Samantha Droke, Robert Adamson (II), Kevin G. Schmidt, Dale Dickey, Johnny Ray Rodriguez, Sully Diaz",6/26/2009,5/12/2016,90,Walt Disney Studios Home Entertainment,Fresh,60,5,Upright,60,39331,1,3,2
m/prom_2011,Prom,"For many high-school students, the prom marks the beginning of their transition from teenager to adult. Several intersecting stories unfold as one group of teens prepares for the seminal event. Nova Prescott (Aimee Teegarden) faces a battle of wills when, unexpectedly, she is attracted to the one guy (Thomas McDonell) who stands in the way of her perfect prom. Mei (Yin Chang) and Tyler (De'Vaughn Nixon) each harbor deep secrets, and excitement builds as the big dance draws closer.","Given its flatly descriptive title and live-action Disney pedigree, Prom is more nuanced and less cynical -- but also just as corny and cliched -- as you might expect.",PG,Comedy,Joe Nussbaum,Katie Wech,"Aimee Teegarden, Thomas McDonell, Danielle Campbell, Jonathan Keltz, De'Vaughn Nixon, Nicholas Braun, Jared Kusnitz, Raini Rodriguez, Cameron Monaghan, Joe Adler, De Vaughn Nixon, Dean Norris, Siu Yin Chang, Nolan Sotillo, Kylie Bunbury, Janelle Ortiz, Christine Elise, Robbie Tucker, Faith Ford, Amy Pietz, Jere Burns, Aimee-Lynn Chadwick, Allie Trimm, Madison Riley, Rocco Nugent, Ivy Malone, Blair Fowler, Carlease Burke, Chloe Little, Kristopher Higgins, Tahlena Chikami, Laura Miranda, Trevor Peterson, Riley Voelkel, Gabriela Banus, Karyn Nesbit, Britney Bailey, Sierra Autumn Kane, Jennifer Shelton, Emil Beheshti, David Dustin Kenyon, Marcuis Harris, Sharon Omi, Kofi Siriboe",4/29/2011,12/13/2015,103,Walt Disney Pictures,Rotten,36,90,Spilled,39,20232,33,32,58
m/race_to_witch_mountain,Race to Witch Mountain,"Jack Bruno (Dwayne Johnson), a Las Vegas taxi driver, is swept up in the adventure of a lifetime when he meets Sara (AnnaSophia Robb) and Seth (Alexander Ludwig), a pair of extraterrestrial youths who possess paranormal powers. In order to prevent an invasion of Earth, Jack must help the youths reach their spaceship, which is buried within Witch Mountain. But the task will not be easy, for government operatives and an alien bounty hunter are fast on their trail.","Despite the best efforts of a talented cast, Race to Witch Mountain is a tepid reboot that lacks the magic of the original.",PG,"Action & Adventure, Comedy, Kids & Family, Science Fiction & Fantasy",Andy Fickman,"Matt Lopez, Mark Bomback","Dwayne Johnson, Alexander Ludwig, AnnaSophia Robb, Carla Gugino, Ciarán Hinds, Tom Everett Scott, Chris Marquette, Billy Brown, Garry Marshall, Kim Richards, Ike Eisenmann",3/13/2009,11/23/2015,99,Walt Disney Pictures,Rotten,43,155,Spilled,44,348199,39,66,89
m/ralph_breaks_the_internet,Ralph Breaks the Internet,"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, ""Sugar Rush."" In way over their heads, Ralph and Vanellope rely on the citizens of the internet -- the netizens -- to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.","Ralph Breaks the Internet levels up on its predecessor with a funny, heartwarming sequel that expands its colorful universe while focusing on core characters and relationships.",PG,"Animation, Comedy, Kids & Family, Science Fiction & Fantasy","Phil Johnston, Rich Moore","Phil Johnston, Pamela Ribon","John C. Reilly, Sarah Silverman, Gal Gadot, Jack McBrayer, Jane Lynch, Taraji P. Henson, Alan Tudyk, Rich Moore, Alfred Molina, Timothy Simons, Ali Wong, Hamish Blake, Glozell Green",11/21/2018,2/12/2019,112,Walt Disney Animation Studios,Certified-Fresh,88,272,Upright,65,8666,41,239,33
m/ratatouille,Ratatouille,"Remy (Patton Oswalt), a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.","Fast-paced and stunningly animated, Ratatouille adds another delightfully entertaining entry -- and a rather unlikely hero -- to the Pixar canon.",G,"Animation, Comedy, Kids & Family","Jan Pinkava, Brad Bird",Brad Bird,"Patton Oswalt, Brad Garrett, Ian Holm, Lou Romano, Brian Dennehy, Peter Sohn, Peter O'Toole, Janeane Garofalo, Will Arnett, Julius Callahan, James Remar, John Ratzenberger, Teddy Newton, Tony Fucile, Jake Steinfeld, Brad Bird, Stéphane Roux",6/29/2007,11/23/2015,111,Disney/Pixar,Certified-Fresh,96,250,Upright,87,1072394,54,239,11
m/real_steel,Real Steel,"Charlie Kenton (Hugh Jackman) used to be a prizefighter but lost his chance to win a title when heavy, towering robots took over the boxing ring. Now working as a small-time promoter, Charlie pieces together scrap metal into low-end fighters, barely earning enough to make it from one underground venue to the next. After hitting rock bottom, Charlie reluctantly teams with his estranged son, Max (Dakota Goyo), to build and train a championship robot for a last shot at redemption.","Silly premise notwithstanding, this is a well-made Hollywood movie: Thrilling and exciting action with just enough characterization.",PG-13,"Action & Adventure, Drama, Science Fiction & Fantasy",Shawn Levy,"Shawn Levy, John Gatins, Dan Gilroy","Hugh Jackman, Dakota Goyo, Anthony Mackie, Evangeline Lilly, Kevin Durand, Hope Davis, James Rebhorn, Karl Yune, Olga Fonda, John Gatins, Sophie Levy, Tess Levy, Charlie Levy, Gregory Sims, Torey Adkins, Tom Carlson, John Hawkinson, David Alan Basche, Phil LaMarr, David Herbst, Julian Gant, Ken Alter, Leilani Barrett, Eric Gutman, Nick Yu, D.B. Dickerson, Peter Carey, Dan Lemieux, Rich Goteri, Tim Holmes, Ricky Wayne Robinson Jr., Taris Tyler, Kevin Dorman, John Manfredi",10/7/2011,11/23/2015,127,Walt Disney Pictures,Fresh,60,233,Upright,73,211934,51,140,93
m/remember_the_titans,Remember the Titans,"In Virginia, high school football is a way of life, an institution revered, each game celebrated more lavishly than Christmas, each playoff distinguished more grandly than any national holiday. And with such recognition, comes powerful emotions. In 1971 high school football was everything to the people of Alexandria. But when the local school board was forced to integrate an all black school with an all white school, the very foundation of football's great tradition was put to the test.","An inspirational crowd-pleaser with a healthy dose of social commentary, Remember the Titans may be predictable, but it's also well-crafted and features terrific performances.",PG,Drama,Boaz Yakin,Gregory Allen Howard,"Denzel Washington, Will Patton, Wood Harris, Ryan Hurst, Donald Faison, Craig Kirkwood, Ethan Suplee, Kip Pardue, Hayden Panettiere, Nicole Ari Parker, Catherine Bosworth, Kate Bosworth, Earl Poitier, Ryan Gosling, Earl C. Poitier, Burgess Jenkins, Neal Ghant, David Jefferson Jr., Preston Brant, Michael Weatherly, Gregory Alan Williams, Brett Rice, Richard Fullerton, J. Don Ferguson, Krysten Leigh Jones, Afemo Omilami, Andrew Masset, Tim Ware, Tom Elliott, Tom Turbiville, Matthew Adams, Tom Nowicki, Jim Grimshaw, David Dwyer, Walter Benjamin Keister, Lou Walker, Marion Guyot, Rhubarb Jones, Bob Neal, Dan Albright, Mike Pniewski, Sharon Blackwood, Paula Claire Jones, Kelly C. Cheston, Walker Jones, Ronald L. Connor, Courtney James Stewart, E.Y. Coley, John Wesley Register, B. Keith Harmon, Andy Francis, Stuart Greer, Derick Marshall, Scott Miles, Kevin Dankosky, David Chandley, Scott Slade, Ric Reitz, Steve Barnes, Rory Griffin, Ryan Kowalske, Thomas Elliott, C. Stephen Browder, Jameel Jackson, Randy D. Patman Jr., Jemal L. Webb, Shawn Cummings, Michael Rouby, Ray Stoney, Shanda Besler, David Devries, Andrew Collins, Steve Martin, Matt Adams, Marcus M. Moore, Ryan Duncan, Ryan Duncam",9/23/2000,5/27/2016,113,Walt Disney Pictures,Fresh,73,135,Upright,93,578225,35,98,37
m/return_to_never_land,Return to Never Land,"Wendy is all grown up, with children of her own, and as the blitzkrieg rages, she calms them with tales of Peter Pan. Wendy's stubborn 12-year-old daughter, Jane, has no patience for such nonsense until Capt. Hook uses the girl as a pawn in capturing his arch-rival. Peter Pan, Tinker Bell, and the Lost Boys come to her aid; however, even they cannot make Jane a believer in the magic of imagination. Unless she believes, she cannot fly, and there is no other way for her to return home.","With its forgettable songs and lackluster story, this new Pan will surely entertain kids, but will feel more like a retread to adults.",G,"Action & Adventure, Animation, Kids & Family, Science Fiction & Fantasy","Robin Budd, Donovan Cook","Temple Mathews, Carter Crocker","Harriet Owen, Blayne Weaver, Corey Burton, Kath Soucie, Jeff Bennett, Andrew McDonough, Roger Rees, Spencer Breslin, Bradley Pierce, Quinn Beswick, Aaron Spann, Dan Castellaneta, Jim Cummings, Rob Paulsen, Aaron Span, Clive Revill, Frank Welker, Wally Wingert",2/15/2002,4/24/2018,72,Walt Disney Pictures,Rotten,45,95,Spilled,38,19453,24,43,52
