rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
m/i_love_you_alice_b_toklas,"I Love You, Alice B. Toklas","Successful, strait-laced Jewish lawyer Harold Fine (Peter Sellers) takes a walk on the wild side after reluctantly agreeing to marry his long-time girlfriend, Joyce (Joyce Van Patten). Unexpectedly smitten by his hippie brother's flower-child girlfriend, Nancy (Leigh Taylor-Young), and her potent, marijuana-laced brownies, Harold ditches his establishment life and embraces communal living with Nancy, only to realize the freewheeling life might not be all that it seemed.",,R,"Classics, Comedy, Romance",Hy Averback,"Paul Mazursky, Larry Tucker","Peter Sellers, Leigh Taylor-Young, Jo Van Fleet, Joyce Van Patten, David Arkin, Herb Edelman, Salem Ludwig, Louis Gottlieb, Grady Sutton, Janet Clark, Janet E. Clark, Jorge Moreno, Ed Peck, Jack Margolis, Eddra Gale, Carol O'Leary, Gary Brown, Sidney Clute, Roy E. Glenn Sr., Joe Dominguez, William Bramley, Vince Howard, Robert Miller Driscoll, Karen Mickievic",10/18/1968,5/23/2016,93,WARNER BROTHERS PICTURES,Rotten,14,7,Spilled,56,757,2,1,6
m/i_remember_mama,I Remember Mama,"Norwegian immigrant Marta Hanson (Irene Dunne) keeps a firm but loving hand on her household of four children, a devoted husband (Philip Dorn) and a highly-educated lodger (Cedric Hardwicke) who reads Charles Dickens to the family every evening. Through financial crises, illnesses and the small triumphs of everyday life, Marta maintains her optimism and sense of humor, traits she passes on to her aspiring-author daughter, Katrin (Barbara Bel Geddes).",,NR,"Classics, Drama",George Stevens,DeWitt Bodeen,"Irene Dunne, Barbara Bel Geddes, Oscar Homolka, Philip Dorn, Cedric Hardwicke, Edgar Bergen, Rudy Vallee, Barbara O'Neil, Peggy McIntyre, June Hedin, Steve Brown, Ellen Corby, Hope Landin, Edith Evanson, Tommy Ivo, Florence Bates, Lela Bliss, Constance Purdy, Stanley Andrews, Franklyn Farnum, Cleo Ridgley, George Atkinson, Howard Keiser, Franklin Farnum, Cleo Ridgely, Ruth Tobey, Alice Kerbert, Peggy Kerbert",3/11/1948,2/20/2014,134,WARNER BROTHERS PICTURES,Fresh,100,18,Upright,83,2024,4,18,0
m/i_walked_with_a_zombie,I Walked With a Zombie,"Canadian nurse Betsey Connell (Frances Dee) is hired to care for Jessica Holland (Christine Gordon), a woman on a Caribbean sugar plantation, who has a bizarre condition. The mysterious affliction baffles Betsy but when she falls for Jessica's husband, Paul (Tom Conway), she is determined to make him happy by curing his wife. However, in her quest, Betsey is drawn into the island's dark culture of voodoo and zombies and begins to uncover the Holland family's sinister secrets.","Evocative direction by Jacques Tourneur collides with the low-rent production values of exploitateer Val Lewton in I Walked with a Zombie, a sultry sleeper that's simultaneously smarmy, eloquent and fascinating.",PG,"Drama, Horror, Romance",Jacques Tourneur,"Curt Siodmak, Ardel Wray","James Ellison, Frances Dee, Tom Conway, Edith Barrett, James Bell, Christine Gordon, Theresa Harris, Sir Lancelot, Darby Jones, Jeni Le Gon, Richard Abrams, Martin Wilkins, Jieno Moxzer, Arthur Walker, Katheleen Hartfield, Clinton Rosemond, Alan Edmiston, Norman Mayes, Melvin Williams, Vivian Dandridge",1/1/1943,5/8/2012,69,Warner Home Video,Fresh,93,27,Upright,73,5024,5,28,4
m/if_i_stay,If I Stay,"Mia Hall (Chloë Grace Moretz), a talented young cellist, thought the most difficult decision she would ever have to make would be whether to pursue her musical dreams at prestigious Juilliard or follow her heart to be with the love of her life, Adam (Jamie Blackley), a rock singer/guitarist. However, a car wreck changes everything in an instant, and now Mia's life hangs in the balance. Suspended between life and death, Mia faces a choice that will decide her future.","Although Chloë Grace Moretz gives it her all and the story adds an intriguing supernatural twist to its melodramatic YA framework, If I Stay is ultimately more manipulative than moving.",PG-13,Drama,R.J. Cutler,Shauna Cross,"Chloë Grace Moretz, Mireille Enos, Joshua Leonard, Jamie Blackley, Lauren Lee Smith, Stacy Keach, Aisha Hinds, Liana Liberato, Jakob Davies, Gabrielle Rose, Ali Milner, Gabrielle Cerys Haslett, Adam Solomonian, John Emmet Tracy, Chelah Horsdal, Christine Willes, Arielle Tuliao, Sarah Grey, Aliyah O'Brien, William C. Vaughan, Paul Jarrett, Giles Panton, Dave Collette, David Orth, Camille Atebe, Annabel Kershaw, Toby Hargrave, Primo Allon, John Shaw, Michael D. Adamthwaite, Jameson Trenholm, Donnie MacNeil, Genevieve Buechner, Alisa Weilerstein, Elisa King, Brett Wise, Steven Jeays, Boyd Ferguson, Heidi Ford, Sylvestra Stuart, George Boutros, Kevin Haaland, Ben Klassen, Ryan Stephenson, Tom Vanderkam, Tony Dubroy",8/22/2014,9/18/2016,106,Warner Bros. Pictures,Rotten,35,140,Upright,61,48875,39,49,91
m/ill_be_there,I'll Be There,"In a drunken stupor, former 1980s pop star Paul Kerr (Craig Ferguson) crashes his motorcycle and wakes up in a psychiatric ward. There, he meets his onetime lover Rebecca (Jemma Redgrave) -- who tells him that he is the father of her teenage daughter, Olivia (Charlotte Church). While kicking his alcohol habit, Paul bonds with Olivia and discovers her beautiful singing voice. But trouble rises when Rebecca's resentment toward the music industry keeps Olivia from chasing her dreams.",,PG-13,"Art House & International, Comedy, Drama, Musical & Performing Arts, Romance",Craig Ferguson,"Craig Ferguson, Philip McGrade","Craig Ferguson, Charlotte Church, Jemma Redgrave, Joss Ackland, Ralph Brown, Ian McNeice, Imelda Staunton, Stephan Noonan, Marion Bailey, Steve Noonan, Tom Ellis, Anthony Head",1/1/2003,6/12/2019,104,Warner Bros. Pictures,Rotten,50,6,Spilled,56,2437,2,3,3
m/ill_see_you_in_my_dreams_1951,I'll See You In My Dreams,"Gus Kahn (Danny Thomas), an aspiring lyricist, takes the advice of co-worker Grace LeBoy (Doris Day) in developing a new song. Impressed, Grace puts his words to music and, with the song's success, the two become songwriting partners. Later, Grace pushes Gus to team up with a popular composer, and his career blossoms as the new team writes several popular hits. Gus and Grace marry and have children while Gus writes for Florenz Ziegfeld's show, then for the movies in Hollywood.",,NR,"Comedy, Drama, Musical & Performing Arts, Romance",Michael Curtiz,"Jack Rose, Melville Shavelson, Jake Rose","Danny Thomas, Doris Day, Frank Lovejoy, Patrice Wymore, James Gleason, Jim Backus, Mary Wickes, Julie Oshins, William Forrest, Minna Gombell, Harry Antrim, Bunny Lewbel, Robert Lyden, Mimi Gibson, Christie Olson, Richard Simmons, Else Neft, Jack Williams, Clarence Landry, Ray Kellogg, Dick Simmons, George N. Neise, Vince Barnett, Dan Barton",,12/3/2013,110,WARNER BROTHERS PICTURES,Fresh,67,6,Spilled,33,19,2,4,2
m/illustrated_man,The Illustrated Man,A young drifter is led into a world of fear when the images on the skin of a tattooed hobo come to life.,,PG,"Classics, Science Fiction & Fantasy",Jack Smight,Howard B. Kreitsek,"Rod Steiger, Claire Bloom, Robert Drivas, Don Dubbins, Jason Evers, Tim Weldon, Christie Matchett, Christine Matchett, Pogo",3/26/1969,4/16/2012,103,Warner Bros. Pictures,Rotten,43,14,Spilled,39,898,1,6,8
m/imaginary_crimes,Imaginary Crimes,"The daughter (Fairuza Balk) of a small-time hustler (Harvey Keitel) remembers her last year of high school in 1962 Portland, Ore.",,PG,Drama,Anthony Drazan,"Kristine Johnson, Davia Nelson","Harvey Keitel, Fairuza Balk, Kelly Lynch, Vincent D'Onofrio, Elisabeth Moss, Diane Baker, Chris Penn, Amber Benson, Seymour Cassel, Annette O'Toole, Richard Venture, Deborah Aquila, Tori Paul, Samuel Fuller, Melissa Bernsten, William G. Schilling, Bill Geisslinger, William Shilling, Luke Reilly, Peggy Gormley, Chad Burton, April L. Henderson, Rebecca Long, Stephen Clark Pachosa, Diane Van Fossen, Jeffrey DeMunn, Kitty Larsen, Tiffany Goodwin, Kelley Marcum, Kelly Mazur, Zoe McLellan, Kate Pluchos, Jessica Rawlins, Carol Povey, Kelsea Aryn Graham, Jefferson Davis, Pirrko Haavisto, J.R. Knotts, Greg Germann, Robert Blanche, Ken Gillam, Steven Clark Pachosa, Roger Wilson",10/14/1994,6/12/2019,104,Warner Home Video,Fresh,60,10,Upright,63,944,4,6,4
m/imagine,Imagine: John Lennon,"The life of British singer-songwriter and former Beatle John Lennon is the focus of this intimate 1988 documentary, pieced together from archival footage of the Beatles and 240 hours of home movies shot by Lennon and his widow, Yoko Ono. Featuring interviews with David Bowie, producer George Martin, and son Julian Lennon, it recounts the ups and downs of the performer's life and career, concentrating most on his post-Beatles period, and reveals the private man behind the public persona.",,R,"Documentary, Musical & Performing Arts",Andrew Solt,"Sam Egan, Andrew Solt","Dick Cavett, John Lennon, Mary Elizabeth Smith, Desire de Freitas, Jane Forth, Cynthia Lennon, Jonas Mekas, Setsuko Ono, Jack Palance, Daniel Richter, George Martin, Diana Robertson, Elliot Mintz, Allan Williams, Phil Spector, Andy Warhol, Al Capp, Gloria Emerson, George Harrison, Julian Lennon, Sean Lennon, Yoko Ono",10/7/1988,5/1/2008,106,WARNER BROTHERS PICTURES,Fresh,92,13,Upright,91,5040,1,12,1
m/in_country,In Country,"Samantha Hughes (Emily Lloyd) lives with her uncle, Emmett Smith (Bruce Willis), in a small Kentucky town. After her high school graduation, she decides not to join her mother, Irene (Joan Allen), in Lexington, but instead stays with Emmett, whose mental and physical health have been affected by his experiences in the Vietnam War. Samantha's father, Dwayne (Daniel Jenkins), died in Vietnam before she was born, and she hopes to learn more about him from her traumatized uncle.","With a slow build to a dramatic conclusion, In Country benefits largely from its strong acting, particularly by Emily Lloyd in the lead role.",R,Drama,Norman Jewison,"Frank R. Pierson, Cynthia Cidre","Emily Lloyd, Joan Allen, Bruce Willis, Kevin Anderson, John Terry, Peggy Rea, Judith Ivey, Dan Jenkins, Jim Beaver, Richard Hamilton, Heidi Swedberg, Ken Jenkins, Jonathan Hogan, Patricia Richardson, Kimberly Faith Jones, Howard Feuer, Stephen Tobolowsky, Daniel Jenkins, Joe Ross, Rebecca Reynolds, Mike Smith, Aaron Michael Lacey",9/15/1989,9/11/2015,120,Warner Home Video,Fresh,68,28,Spilled,37,2655,11,19,9
m/in_the_heart_of_the_sea,In the Heart of the Sea,"In 1820, crewmen (Chris Hemsworth, Benjamin Walker, Cillian Murphy) aboard the New England vessel Essex face a harrowing battle for survival when a whale of mammoth size and strength attacks with force, crippling their ship and leaving them adrift in the ocean. Pushed to their limits and facing storms, starvation, panic and despair, the survivors must resort to the unthinkable to stay alive. Their incredible tale ultimately inspires author Herman Melville to write ""Moby-Dick.""","The admirably old-fashioned In the Heart of the Sea boasts thoughtful storytelling to match its visual panache, even if it can't claim the depth or epic sweep to which it so clearly aspires.",PG-13,"Action & Adventure, Drama",Ron Howard,"Rick Jaffa, Amanda Silver, Peter Morgan, Charles Leavitt","Chris Hemsworth, Benjamin Walker, Cillian Murphy, Ben Whishaw, Brendan Gleeson, Tom Holland (II), Jordi Molla, Charlotte Riley, Frank Dillane, Michelle Fairley, Joseph Mawle, Donald Sumpter, Jamie Sives, Andrew Crayford, Gary Beadle, Claudia Newman, Hayley Joanne Bacon, Edward Ashley, Daniel Westwood, Morgan Chetcuti, Osy Ikhile, Jill Buchanan, Sam Keeley, Nicholas Jones, Richard Bremmer, Victor Esteban Sole, Nordin Aoures, Santi Lopez, Harry Jardine, Jamie Michie, Andy Wareham, Frans Huber, Mark Southworth, Christopher Keegan, Stephanie Jacob, Kierron Quest, Luca Tosi, Nicholas Tabone, Martin Wilde, Michael Cronin",12/11/2015,8/10/2016,116,Warner Bros. Pictures,Rotten,43,237,Spilled,53,40544,52,101,136
m/in_the_land_of_women,In the Land of Women,"After a bad breakup with his girlfriend leaves him heartbroken, Carter Webb (Adam Brody) moves to Michigan to take care of his ailing grandmother (Olympia Dukakis). Once there, he gets mixed up in the lives of the mother (Meg Ryan) and daughters who live across the street.","While pleasantly acted, In the Land of Women is a dramatically stilted film with underdeveloped characters.",PG-13,"Comedy, Drama","Jon Kasdan, Jon Kasdan",Jon Kasdan,"Adam Brody, Meg Ryan, Olympia Dukakis, Makenzie Vega, Kristen Stewart, Elena Anaya, Clark Gregg, JoBeth Williams, Dustin Milligan, Ginnifer Goodwin, Elise Gatien, Christine Danielle, Kelsey Keel, Karin Konoval, Danielle Savre, Robert Reinis, Graham Wardle, Jeff Cunningham, Tamara Lovegrove, Brittany Starling, Ilyse Mimoun, Angus, Bret Harrison, Lindsay Sloane",4/20/2007,10/1/2009,100,Warner Bros. Pictures,Rotten,44,117,Spilled,52,100792,39,51,66
m/in_the_valley_of_elah,In the Valley of Elah,"A police detective (Charlize Theron) helps a retired Army sergeant (Tommy Lee Jones) search for his son, a soldier who went missing soon after returning from Iraq. Hank Deerfield, a Vietnam War veteran, learns that his son may have met with foul play after a night on the town with members of his platoon.","Though some of Paul Haggis's themes are heavy-handed, In the Valley of Elah is otherwise an engrossing murder mystery and antiwar statement, featuring a mesmerizing performance from Tommy Lee Jones.",R,Drama,Paul Haggis,Paul Haggis,"Tommy Lee Jones, Charlize Theron, Jason Patric, Susan Sarandon, James Franco, Barry Corbin, Josh Brolin, Frances Fisher, Jake McLaughlin, Wes Chatham, Mehcad Brooks, Jonathan Tucker, Wayne Duvall, Victor Wolf, Brent Briscoe, Greg Serano, Brent Sexton, Devin Brochu, Chris Browning",9/28/2007,3/18/2013,121,Warner Independent Pictures,Fresh,74,163,Upright,77,29314,45,120,43
m/inception,Inception,"Dom Cobb (Leonardo DiCaprio) is a thief with the rare ability to enter people's dreams and steal their secrets from their subconscious. His skill has made him a hot commodity in the world of corporate espionage but has also cost him everything he loves. Cobb gets a chance at redemption when he is offered a seemingly impossible task: Plant an idea in someone's mind. If he succeeds, it will be the perfect crime, but a dangerous enemy anticipates Cobb's every move.","Smart, innovative, and thrilling, Inception is that rare summer blockbuster that succeeds viscerally as well as intellectually.",PG-13,"Action & Adventure, Drama, Mystery & Suspense, Science Fiction & Fantasy",Christopher Nolan,Christopher Nolan,"Leonardo DiCaprio, Ken Watanabe, Joseph Gordon-Levitt, Marion Cotillard, Ellen Page, Tom Hardy, Cillian Murphy, Tom Berenger, Michael Caine, Pete Postlethwaite, Lukas Haas, Jonathan Geare, Marc Raducci, Dileep Rao",7/16/2010,6/20/2013,148,Warner Bros. Pictures,Certified-Fresh,87,357,Upright,91,571078,65,310,47
m/incognito_1998,Incognito,"Master art forger Harry Donovan (Jason Patric) accepts a commission to paint a fake Rembrandt that could end up being worth a small fortune. While working on the painting, he romances art student Marieke (Irène Jacob), who later reveals herself to be a Rembrandt expert employed by the men who hired Harry to make the forgery. Marieke believes that the painting won't pass for a genuine Rembrandt, and Harry's employers are rather displeased with his failure, forcing him to flee for his life.",,R,"Action & Adventure, Drama, Mystery & Suspense",John Badham,Jordan Katz,"Jason Patric, Irène Jacob, Thomas Lockyer, Ian Richardson, Simon Chandler, Rod Steiger, Pip Torrens, Ian Holm, Michael Cochrane, Togo Igawa, Joseph Blatchley, Paul Brennen, Pierre Olivier Bardet, Peter Gale, David Marrick, Dudley Sutton, Adam Fogerty, Ricardo Montez, Antonio Elliot, Jonathan Newth, Bryan Matheson, Lex van Delden, Hugo Bower, Walter Van Dyke, Frank Nendels, John Tordoff, Jean-Luc Caron, Maja Ottesen, Danielle Allan, Anna Korwin, David Sibley, Michael Dimitri, John Paul Morgan, Stephen Webber, Keith Anderson, Heike Willmann, Miriam Karlin, Jon Cartwright, Andrew Forbes, Nora Connolly",3/13/1998,6/12/2019,106,Warner Home Video,Rotten,33,9,Upright,61,1775,0,3,6
m/infamous,Infamous,"In Kansas, with childhood friend Harper Lee (Sandra Bullock), author Truman Capote (Toby Jones) developed an intense and complex relationship with convicted killer Perry Smith (Daniel Craig) while researching what would become one of his greatest works, ""In Cold Blood.""","Though comparisons with last year's Capote may be inevitable, Infamous takes a different angle in its depiction of the author, and stands up well enough on its own.",R,Drama,"Douglas McGrath, Doug McGrath","George Plimpton, Douglas McGrath","Toby Jones, Sandra Bullock, Daniel Craig, Peter Bogdanovich, Jeff Daniels, Hope Davis, Gwyneth Paltrow, Isabella Rossellini, Juliet Stevenson, Sigourney Weaver, John Benjamin Hickey, Michael Panes, Lee Pace, Mark Rubin, Steve Schwelling, Glover Gill, Rey Arteaga, Justin Sherburn, Andrew Halbreich, Terru Bennett, Glover Jamison Bennett, Marco Perella, Bethlyn Gerard, Libby Villari, Lee Ritchey, Joey Basham, Brent McCoy, Gail Cronauer, Marian Aleta Jones, Terri Zee, Morgan Farris, Austin Chittim, Richard Jones, Brian Shoop, Frank Curcio, Brady Coleman, Terri Merritt Bennett, Paul Mitchell Wright, Mitch Baker, Grant James, Terri Pipkin, Ray Gestaut, Sheila Bailey-Lucas, Richard Dillard, Joe Cordi, Norman Jamison Bennett, Brett Brock, Leticia Trejo, Brady Hender, Zachary Burnett, Dennis Letts, Gabriel Folse, Charles Mooneyhan, J.D. Young, Steve Flanagin, Michael Conway, Michael Kosarin",10/13/2006,10/21/2008,118,Warner Independent Pictures,Fresh,74,155,Upright,69,20725,47,114,41
